textID,review,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
a83211e2dd," what on earth happened to wentworth`s page?!? i`m devastated, as i`m sure ALL of his fans are!","i`m devastated,",negative,noon,60-70,Slovakia,5459642,48088.0,114
f147bceae8, That sucks!    It`s thundering here.  I`m getting ready to shut down.,That sucks!,negative,night,70-100,Morocco,36910560,446300.0,83
65da7a4cc4,"Starting a new diet today. I don`t want to get fat. Besides, its almost bathing suit season! *lol*",I don`t want to get fat.,negative,night,70-100,Belize,397628,22810.0,17
315851fcad,"says Diana, you wanna burn the pics for me on a DVD or CD?  http://plurk.com/p/svs4c",you wanna burn the pics,negative,noon,21-30,Malta,441543,320.0,1380
3080b78ce2,all time low mean so **** much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing,all time low mean so **** much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing,positive,morning,0-20,Serbia,8737371,87460.0,100
3dfc4c8810,Good morning  hope u all have a great day,hope,positive,morning,0-20,Tajikistan,9537645,139960.0,68
f64b778cab," my favorite song is `Im standing here but you dont see me, i`d give it all for that to change` i dont know what its called",favorite,positive,noon,60-70,Tuvalu,11792,30.0,393
8ac49207e1," (cont) a bastardized version of French? It`s fun, believe me!","s fun,",positive,night,31-45,Tonga,105695,720.0,147
272a29365c,Re-pinging _B: Is it pathetic that my mom is my best friend  hell know I talk to my mom bout everything everythinggg,best,positive,night,70-100,Gambia,2416668,10120.0,239
e1f58e1e59,thinks malibu is the drink for me lets all hit the bottle  woop woop ****,woop woop ****,positive,noon,60-70,Togo,8278724,54390.0,152
0a3a00c98d,finally graduation no more school ... im sick today,sick,negative,noon,60-70,Cyprus,1207359,9240.0,131
09ab7a870e,looks like another sober weekend ahead...,sober weekend ahead...,negative,night,70-100,Lesotho,2142249,30360.0,71
93a1f2327a,"_xD Si  pero parece que las personas de facebook no estan de acuerdo  (that was probably all wrong, but I tried...)",I tried,negative,night,70-100,Antigua and Barbuda,97929,440.0,223
9f2f687686,"House season 5 - good stuff  time with GF, priceless.",good,positive,night,70-100,Suriname,586632,156000.0,4
fd72aff4ba,  awwww i have no internet right now....  -drummer boi,w i have no internet right now,negative,night,31-45,Gambia,2416668,10120.0,239
072a9744fd, i`m using paint.net x64 and it`s running crazily fast - can`t afford CS4 unfortunately... yet,unfortunately.,negative,night,31-45,Turkey,84339067,770000.0,110
37f6d9dc72,The cats are gone. All 3 of them.,cats are gone.,negative,morning,46-60,Sri Lanka,21413249,62710.0,341
2516254729,weekend along with the summer is here so why do I feel sad?,sad?,negative,noon,21-30,Azerbaijan,10139177,82658.0,123
ab039258bd,uploading a lot of photos... priceless memories,priceless memories,positive,noon,21-30,Samoa,198414,2830.0,70
abd2080ba9, This is not my day,This is not my day,negative,night,31-45,Bolivia,11673021,1083300.0,11
e3dc2d8485,_apple miss you too kid i sent msg to you on yt,miss,negative,morning,46-60,Solomon Islands,686884,28000.0,25
4ec86c98fc,"Happy Mother`s Day! Be sure to say I <3 you, Mum.",Happy Mother`s Day!,positive,morning,46-60,Hungary,9660351,90530.0,107
1dc37b5047,star trek was grtsat bggeting drunk now,star trek was grtsat bggeting drunk now,positive,morning,0-20,Argentina,45195774,2736690.0,17
7fee70ea8a, jealous  it looks like schindler`s list in toronto,jealous,negative,morning,0-20,Benin,12123200,112760.0,108
e099bb04ab,Madly in love with The Row..wishing i had money,Madly in love,positive,morning,46-60,Kazakhstan,18776707,2699700.0,7
f3a805366c,**** i`m gonna miss the grand prix.I`m going to have to try and sneak back to the room,****,negative,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40
8bddc66769,I`m bored at work,I`m bored at work,negative,morning,46-60,Mali,20250833,1220190.0,17
aad49b007b,"Handed out evaluation forms to my marketing 1 tutees today, one filled out that I was `aloof & condescending`! The rest love me though",love,positive,night,31-45,Tonga,105695,720.0,147
8469bc26d8,"Yogurting. Home from lady Mona`s, on the fone w no song from Yoplait. Lookin forward to hrs w  tmorrow & rehearsals  Gnight all!",Lookin forward to,positive,noon,60-70,Venezuela,28435940,882050.0,32
168e8f6bc0,Join the biggest and bestest group on facebook  http://bit.ly/cDrbt,bestest,positive,night,70-100,Australia,25499884,7682300.0,3
cf167e5f67,My head hurts beyond much.,My head hurts beyond much.,negative,night,31-45,Uzbekistan,33469203,425400.0,79
d4c3353e64,http://twitpic.com/67x7n - MISS THEM ALREADY,MISS THEM ALREADY,negative,night,70-100,Namibia,2540905,823000.0,3
c9ed0d71db,Today is 777 days until LeakyCon 2011. Awesome number but I wish it wasn`t so far away,Awesome,positive,morning,46-60,Egypt,102334404,995450.0,103
0bc2e46e4e,  Thanks! My mom`s seed is larger and already cracked (and planted). I hope Avalina isn`t a dud!,. I hope Avalina isn`t a dud!,negative,night,70-100,Senegal,16743927,192530.0,87
761282afdf,a bird flew into window at my parents house and snapped his poor neck. gotta bury him,snapped his poor neck. gotta bury him,negative,morning,0-20,Serbia,8737371,87460.0,100
03cb3c01b6,"at work.. missing my miami fam , , , carolina, , ,  &&& more",missing,negative,night,31-45,Suriname,586632,156000.0,4
fead96f70c,from seeing all my koreans buisnesses failing.,all my koreans buisnesses failing.,negative,night,70-100,Guatemala,17915568,107160.0,167
f3117413cc, i agree with you!,i agree with you!,positive,night,70-100,Senegal,16743927,192530.0,87
5b73ec8c21," if our office bldg. sells we will move to another smaller one that we own, but will lose the gym",lose,negative,night,31-45,Honduras,9904607,111890.0,89
d0e35a96f4,"Happy mothers day to all the Twitter moms, sent my own mom a very sleepy video by phone and called after.",Happy,positive,night,70-100,Comoros,869601,1861.0,467
289c30c52f,Can`t believe i`m spending my lunch break inside @ my desk,lunch,positive,noon,60-70,Slovakia,5459642,48088.0,114
2cab9f3a6c,_Lovato Never been better thanks  what are you up to?,Never been better thanks,positive,night,70-100,Belize,397628,22810.0,17
c548d639cc,Woo hoo! My happiness score is 612. Apparently I am over-the-top happy. Considering the week I`ve had....,over-the-top happy.,positive,night,31-45,Gambia,2416668,10120.0,239
121fabafd5,"FreeSat`s coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!",bad,negative,morning,46-60,Greece,10423054,128900.0,81
a5257d1f94,Work soon. Lame going to miss the   Go Lakers! Hope you win!!!!,miss,negative,night,31-45,Belize,397628,22810.0,17
e92b03dc32,And now im all hungry and thirsty. and too afraid to go downstairs...,afraid,negative,noon,21-30,Montenegro,628066,13450.0,47
43a24eba11,  thanks homskis! Its like christmas!,thanks,positive,noon,21-30,Iran,83992949,1630000.0,52
80b2ebd8dc, HAHAH you know you loved the hannah montana movie  it was aweesome,it was aweesome,positive,noon,21-30,Albania,2877797,27400.0,105
3e0cca1c50, Hey I saw SNL 2nite&I loved it!! especially the crumpin` ****-**** scene  'crumpin`34 dub' wow hilarious,' wow,positive,night,31-45,Niger,24206644,1266700.0,19
5125b9b433," I`d love for Nicky Poo and Bri & Howie & Aj, to wish me a happy birthday  please please please please pleaseee guys..",I`d love,positive,night,70-100,Monaco,39242,1.0,26337
dca73d1de3,#f1 soon  good luck brawn and mclaren fix up look sharp :p,good luck,positive,morning,0-20,Trinidad and Tobago,1399488,5130.0,273
f5446d3186,"_Twitster ohhhh, I love Morse, have every episode on video & sometimes gaze lovingly at them",lovingly,positive,morning,46-60,Saint Vincent and the Grenadines,110940,390.0,284
55d36207cf,#BGT  Piers shouldn`t have buzzed when the little girls were singing,s shouldn`t have buzzed,negative,noon,60-70,Dominican Republic,10847910,48300.0,225
44cecbb529,"Not making good time, **** Chicago traffic  - Photo: http://bkite.com/07XOh","Not making good time,",negative,night,70-100,Jordan,10203134,88780.0,115
172de1a54a,Download movie  'Ben 10: Alien Force' http://tinyurl.com/czb7b2 cool #movie,cool #movie,positive,night,70-100,Panama,4314767,74340.0,58
9b6087ce8f,just finished YSC runthrough for service! It`s gonna be awesome!  - http://tweet.sg,awesome!,positive,morning,46-60,Dominica,71986,750.0,96
912dc5e9cf,Rain makes for a good study day  almost done!!,good study day,positive,noon,21-30,Bulgaria,6948445,108560.0,64
8c5bb48dcd,I feel like **** cause I couldnt sleep last night and went to sleep at 320 n bk up at 6  soooo tired!!!,feel like ****,negative,night,70-100,Italy,60461826,294140.0,206
a2b5bb22ad, awww thank u. Feels good to be here,Feels good,positive,noon,21-30,Slovakia,5459642,48088.0,114
c6e33aba8f, http://twitpic.com/4jbba - ohhh someone likes to play with their food.... heehee,likes,positive,noon,60-70,Luxembourg,625978,2590.0,242
897b21504b,A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow,lovely,positive,noon,21-30,Dominican Republic,10847910,48300.0,225
99f9b82224,   Happy mother`s day to your moms.,Happ,positive,morning,46-60,Norway,5421241,365000.0,15
b8e5fa66f9, oh hahah thats ok then,oh hahah thats ok then,positive,night,31-45,Burkina Faso,20903273,273600.0,76
23643d7740,okay the new jonas episode was awesome,okay the new jonas episode was awesome,positive,noon,21-30,United Arab Emirates,9890402,83600.0,118
e55bd91364,"Hey , I bet you and your tweeps have lots of mother wisdom to share.",your tweeps have lots of mother wisdom to share.,positive,night,70-100,Finland,5540720,304000.0,18
90c2305bd6, ur funny  gnight,funny,positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67
a3735923ea,"I`m so sick, it`s ridiculous.","I`m so sick, it`s ridiculous.",negative,night,70-100,Algeria,43851044,2381740.0,18
5b8c529f3c,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq,He brings SOOO much joy!!,positive,night,70-100,Panama,4314767,74340.0,58
7.53E+15,Thank God  is a sport and doesnt take offence in my jokes  Unlike the three good friends who have stopped talking to me!,Thank,positive,morning,46-60,Papua New Guinea,8947024,452860.0,20
696ef19b62,"I feel funny. Hmmp, better be an amazing **** day. why not?  I LOVE HOW I KNOW SAMMY ROVIN GOT A TEXT ABOUT THIS TWEET <3333",funny.,positive,morning,46-60,Mauritania,4649658,1030700.0,5
dec8fd9fe3,I KnO they`re my guilty pleasure like shopping   ,guilty,negative,night,70-100,Australia,25499884,7682300.0,3
f9622bf234, IDK....I`m trapped at work all day,.I`m trapped at work,negative,night,31-45,Comoros,869601,1861.0,467
9747934d2f, Taking the souls of your friends and family and watching them die is a nightmare. Trust me,watching them die is a nightmare.,negative,night,31-45,Laos,7275560,230800.0,32
9637558503," yeah well a deadline is in T-9 hours, that`s architecture for you, oh well... mmm that coffee sounds like a good idea",good,positive,morning,0-20,Philippines,109581078,298170.0,368
9012a7d74e,Cough drops taste gross...blaaaqhhh,Cough drops taste gross...blaaaqhhh,negative,night,70-100,Ecuador,17643054,248360.0,71
fc61517442,Ive got the greatest boyfriend in the world. I love him so so much.,I love him so so much.,positive,noon,60-70,Guinea-Bissau,1968001,28120.0,70
6360c905dd,Thank you all for the huge response w/ blessings & congratulations for us and Anna... We`re indeed a family in church  love that so much,Thank you,positive,morning,46-60,France,65273511,547557.0,119
09a8f32651,I can`t keep it,I can`t keep it,negative,noon,21-30,Iceland,341243,100250.0,3
828751cc3c, I`ll help if you pay for my reactivation,help,positive,noon,21-30,Saudi Arabia,34813871,2149690.0,16
6089840781," I`m good, thanks.  Hope you`re enjoying the weekend!","good,",positive,night,31-45,Bahamas,393244,10010.0,39
2785cfe292,I have had the William Shatner version of Rocket Man in my head for 3 days now. It`s **** distracting,**** distracting,negative,night,31-45,India,1380004385,2973190.0,464
2f13f89f74,I wish  I could choose what bands played trash on june 20th...hmmm!!!,I wish,positive,noon,21-30,Libya,6871292,1759540.0,4
1e0fefceaf,_tall_blonde   ~~Hello~~~  and thanks for the follow.,nd thank,positive,night,31-45,Peru,32971854,1280000.0,26
c65ebfaa70,dont go... im sorry for disappointing you,sorry,negative,morning,0-20,Palau,18094,460.0,39
219908b3c4, it was way worse than that ...and where were you why didnt you say hello?,it was way worse than that,negative,night,31-45,Croatia,4105267,55960.0,73
9f56c796d9," ah its getting there  still a fair bit to go, but it`s coming together fairly well! aw  where are you from?",er fairly well!,positive,noon,21-30,Romania,19237691,230170.0,84
df464ec6cf,"The sun is attempting to increase her efforts. Alas the same cannot be said for me. I see a bath, a couch & a book in my immediate future",Alas,negative,noon,21-30,Sudan,43849260,1765048.0,25
526c1747f8,can u believe the architect who planned a tar-black promenade in this small town won an international prize?and everyone who walks & jogs,can u believe the architect who planned a tar-black promenade in this small town won an international prize?an,positive,night,31-45,Iraq,40222493,434320.0,93
91d7c89001," The best bike for the best guy! I love the Ducati sound. I think itÃ¯Â¿Â½s unnecessary to ask for a ride, isnÃ¯Â¿Â½****? Nice vid ...",best,positive,night,70-100,North Macedonia,2083374,25220.0,83
5365137238,just got home from the show opening.  fantastic. thanks to everyone who came out,fantastic.,positive,noon,21-30,Israel,8655535,21640.0,400
41137cb6a6,"i have officially hit the wall, totally nonfunctionalproductive at work","hit the wall,",negative,night,31-45,Brazil,212559417,8358140.0,25
37051dddd9, awwwwww i wish her to be safe while shes gone n hugs to u must of been hard to say goodbye,hard to say goodbye,negative,morning,0-20,Ukraine,43733762,579320.0,75
d2435b327f,Today is not going to be relaxing like I hoped.,Today is not going to be relaxing like I hoped.,negative,noon,60-70,Switzerland,8654622,39500.0,219
b5e3b51d4c," MC, happy mother`s day to your mom ;).. love yah","MC, happy mother`s day to your mom ;).. love yah",positive,night,31-45,Guatemala,17915568,107160.0,167
b154644954,Ohhhhh Barcalona. Please dont ruin this  #bgt,Please dont ruin this,positive,noon,60-70,Iceland,341243,100250.0,3
0af1aa8543,backache,backache,negative,noon,60-70,Kyrgyzstan,6524195,191800.0,34
9d5407420e,Needs a job BADLY!!!,BADLY!!,negative,noon,60-70,Seychelles,98347,460.0,214
67b47fcb79,i cant sleep,i cant sleep,negative,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
5e4ac93bda,Thank you all once more for all your lovely birthday messages,Thank,positive,night,31-45,South Africa,59308690,1213090.0,49
0a512e8e0d,Why am I posting so late? Just got back from seeing Star Trek. It was so awesome,It was so awesome,positive,night,70-100,Maldives,540544,300.0,1802
8f67eb835b, - don`t feel bad. I got a foad for a promotion here too.,foad,negative,noon,21-30,Oman,5106626,309500.0,16
545ae70510, Loads of Beard papas have disappeared in the UK too,disappeared,negative,night,31-45,Saint Lucia,183627,610.0,301
62fd432da8," ITS A BANK HOLIDAY STUPID!! wait, they don`t have bank holidays in America... Okay keep on celebreting",Okay keep on celebreting,positive,night,70-100,Tonga,105695,720.0,147
0d18bb5113,wants to welcome : back to Plurk again!  http://plurk.com/p/rp5po,wants to welcome,positive,noon,21-30,Azerbaijan,10139177,82658.0,123
883a914f2e,Somebody please save the polar bears!,Somebody please save the polar bears!,positive,night,31-45,Mexico,128932753,1943950.0,66
7d03fba3c2,"laughed so much today over that picture of lauren, that my chest hurts.",hurts.,negative,night,31-45,Zimbabwe,14862924,386850.0,38
2c60434fea, RE: Hulu Desktop in Windows 7 Media Center  http://bit.ly/DEc64but not on extenders unfortunately,s unfortunately,negative,morning,46-60,Timor-Leste,1318445,14870.0,89
14f013d638,"_twnzfinest Happy birthday, sweetie. Have a great day in the best place of the word (sorry Chicago  jeje",great day,positive,noon,21-30,Estonia,1326535,42390.0,31
eee3bca85b,"...and Sykes will lose a few gigs while gaining some better ones. Frankly, the best thing the rightards can do is scream about this.",best,positive,night,70-100,Maldives,540544,300.0,1802
dfd0210f89," You`re welcome!  Actually, the all Swedish fans are trying to get McFly to  us! We are very close now",You`re welcome!,positive,night,70-100,Italy,60461826,294140.0,206
aa8020f349, Don`t tease me! I`m in desperate need of an adjustment.,I`m in desperate need of an adjustment.,negative,morning,46-60,Sri Lanka,21413249,62710.0,341
569fceca58,My stomach effing hurts. Sadly there`ll be no gym class this afternoon,My stomach effing hurts. Sadly there`ll be no gym class this afternoon,negative,noon,60-70,Cameroon,26545863,472710.0,56
0a79d59002," Thank you, I will have a look",Thank,positive,night,31-45,Iraq,40222493,434320.0,93
a02abef39e,epic fail with the chocolate fountain that got CLOGGED,epic fail with the chocolate fountain that got CLOGGED,negative,noon,60-70,Luxembourg,625978,2590.0,242
007fc3a95c," as a nj native, i thank u",", i thank u",positive,night,31-45,Turkey,84339067,770000.0,110
561eb7bb67, ****  real sorry to hear that ma,l sorry,negative,morning,46-60,China,1439323776,9388211.0,153
ced4773caa,Manchester was wayyyyy to busy!  so warm today also! :`(,Manchester was wayyyyy to busy!  so warm today also!,negative,night,31-45,Croatia,4105267,55960.0,73
cad716865e," I do too, but not heavy rain, which we`ve had 4 more than a wk.",heavy,negative,noon,60-70,Paraguay,7132538,397300.0,18
ea1dea9f05,Rainy Mondays... Is there a better day to work at home?? I am thankful!!,I am thankful!!,positive,morning,46-60,Central African Republic,4829767,622980.0,8
ded3f20d74, dude i am so sorry!!!!! I never got that number for you my fail  i just remembered,dude i am so sorry!,negative,night,31-45,India,1380004385,2973190.0,464
f983c9361d,is home whoott. Happy Mother`s Day Madre,Happy,positive,noon,60-70,Iran,83992949,1630000.0,52
62dfbedcd9, ya she prob does but i dont want to no about it,i dont want to no about it,negative,morning,46-60,Belarus,9449323,202910.0,47
d0cf30e740,Happy Star Wars day!,Happy,positive,noon,21-30,Gabon,2225734,257670.0,9
433cb03f2a,tummy hurts,tummy hurts,negative,night,31-45,Spain,46754778,498800.0,94
15aedbc11c,"oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'","oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'",negative,noon,60-70,Holy See,801,0.0,2003
7cf51c500a, awesome! have to take a look at them when i`m home.,awesome!,positive,morning,0-20,Vanuatu,307145,12200.0,25
2b089cc68e,Red Rock for lunch with Colin.  and  couldn`t come.  IPA Junior freshly made! Yum yum yum.,e! Yum yum yum,positive,morning,0-20,Brunei,437479,5270.0,83
c3e9d3f6a6," awesome, I`m glad you like it.  FYI - Platinum Notes 3.0 should be out as a free upgrade this summer",glad,positive,night,31-45,Thailand,69799978,510890.0,137
10541d427f,is house bound with acute mumps  bad times.... whole day ov supernatural me thinks  x,with acute mumps  bad times.,negative,morning,46-60,Egypt,102334404,995450.0,103
eda9b67235,Just saw Ghost of Girlfriends Past  it was actually really cute for a total chick flick. Mattew McConaughey is smexy,cute,positive,morning,46-60,Congo (Congo-Brazzaville),5518087,342000.0,16
3058a9caff,Happy Bank Holiday,Happy Bank Holiday,positive,night,31-45,Tonga,105695,720.0,147
0a0c373423, Good Morning,Good Morning,positive,night,31-45,Slovenia,2078938,20140.0,103
eed0efff4e,Got told I got a good chance at gettin the job  I am so so excited .omgggg. When I come back I want too...,excited,positive,noon,21-30,Dominican Republic,10847910,48300.0,225
0fc3980a25,Feel so depressed that I couldn`t save it... Thanks for nothing!,Feel so depressed that I couldn`t save it... Thanks for nothing!,negative,night,31-45,Gambia,2416668,10120.0,239
1623f53b04, i lurveeeeee you,i lurveeeeee you,positive,night,31-45,Burkina Faso,20903273,273600.0,76
f33905987f," that was a really good interview to read, really enjoyed it  x",really good interview,positive,night,31-45,Canada,37742154,9093510.0,4
46cf277106, well us Brits have to wait a few more days for it!  I thought it was all gonna realized at once! I guess it`s worth the wait!,! I guess it`s worth the wait!,positive,noon,21-30,Germany,83783942,348560.0,240
6f733fb778,"Oh, are we pushing the #GQMF trend tonight? Awesome. (I am woefully behind on my ontd_startrek reading  )",Awesome.,positive,night,70-100,Uzbekistan,33469203,425400.0,79
93bb48a439,is crying..because the school years over  i wont get to see my teachers!  i wont get to see johnathan.......,is crying..because the school years over  i wont get to see my teachers!  i wont get to see johnathan.......,negative,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
086dc860e2,Had such a great weekend! Glad it`s sunny out today,great,positive,morning,0-20,Cuba,11326616,106440.0,106
f2e613a7bf,"'Its a calander.'Calendar!' COLLANDER!' Bahaha, That part was hilarious, of course, the whole thing was hilarious","That part was hilarious, of course, the whole thing was hilarious",positive,noon,60-70,Mauritius,1271768,2030.0,626
03af086e44," Congratuations, Sweetie.","Congratuations, Sweetie.",positive,morning,0-20,Afghanistan,38928346,652860.0,60
42fb62f237,watching SNL   yay for  hosting!  I love him,g!  I love,positive,noon,21-30,Libya,6871292,1759540.0,4
d22019f8da,iPhone is doing that 'not opening downloaded apps' thing and I forgot my cord at home,forgot,negative,morning,46-60,Argentina,45195774,2736690.0,17
6422d8044b, yeah.. gives me something useless to crib abt,useless,negative,noon,60-70,Germany,83783942,348560.0,240
edde759bde,today was a lovely day! I had fun with  and  this evening!,lovely,positive,noon,60-70,Romania,19237691,230170.0,84
a4c2c33c98,"Happy Mother`s day to allMothers, Cheers!!","Happy Mother`s day to allMothers, Cheers!!",positive,night,70-100,Russia,145934462,16376870.0,9
84477ead41,"waking now, so lazy and very worry ...",so lazy an,negative,noon,21-30,Cyprus,1207359,9240.0,131
df80c6bcee," awww, that`s cute.",that`s cute.,positive,night,31-45,Senegal,16743927,192530.0,87
1cd38b9ea1, You needed to watch the White House Correspondent`s Dinner. That would have cheered you up!,cheered,positive,morning,0-20,Kuwait,4270571,17820.0,240
813bc0a84e,Having rice crispies this morning  Brings back some good memories!,Having rice crispies this morning  Brings back some good memories!,positive,morning,0-20,Malawi,19129952,94280.0,203
f3164924d6," Hi Denis, when can we grab coffee?   would love to catch up with you.  Jordan",would love to catch up with yo,positive,noon,60-70,Iran,83992949,1630000.0,52
51a4acf014,_yst so u are very burnt  sorry back or front burnt?,burnt  sorry,negative,night,31-45,Madagascar,27691018,581795.0,48
cd32073ff8,  congratulations  were you being mindful through the run as well or / and listening to music?,congratulations,positive,night,70-100,Honduras,9904607,111890.0,89
4f3e3fef85,GOOD LUCK ON FINALS EVERYONE!!!!!!!!!!!!!!!!!,GOOD LUCK ON FINALS EVERYONE!!,positive,noon,21-30,Lebanon,6825445,10230.0,667
3810490121,"Ahh, sunshine.  Just deleted 404 spam emails from 2 days - now off to BBQ in sun  wonderful...",wonderful...,positive,night,31-45,Lesotho,2142249,30360.0,71
d454fa35a5,I wish I could get sushi delivered to work,wish,positive,morning,0-20,Hungary,9660351,90530.0,107
3bec805110,The pool is just not fun without Tim in it...,just not fun,negative,night,70-100,Slovenia,2078938,20140.0,103
d136417805, I`m sorry...I`ll make sure I do that next time.,sorry.,negative,noon,21-30,Switzerland,8654622,39500.0,219
6b489e8749,just got Up and going to get ready to go to meadowhall ;) can`t believe my internet broke yesterday  GUTTED,broke,negative,night,70-100,Italy,60461826,294140.0,206
ef049838ed,Kinda may have chickened out...,Kinda may have chickened out..,negative,noon,60-70,Luxembourg,625978,2590.0,242
b4a1194ebd, You`re a real ****. I`m gonna slap you in public.,You`re a real ****. I`m gonna slap you in public.,negative,night,70-100,Comoros,869601,1861.0,467
653cf8e5a6,just got home from a partyyyy. had a good time. can`t wait for my birthday in 7 days!,had a good time.,positive,night,31-45,Laos,7275560,230800.0,32
d66f920dbd,Is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with,wishing,positive,night,70-100,Finland,5540720,304000.0,18
1bc9031c89,wishes I could be the one going to our conference in the Bahamas next week,wishes I could be the one going to our conference in the Bahamas next week,positive,morning,46-60,Andorra,77265,470.0,164
da7fa3426e, i hope you knew its due tuesday,hope,positive,night,31-45,India,1380004385,2973190.0,464
d715925ecd, That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?,panic,negative,night,70-100,Bahamas,393244,10010.0,39
eee7661445,Eating pancakes  What is better than a day off with Stevie-J?,What is better than a day off with Stevie-J?,positive,noon,60-70,Angola,32866272,1246700.0,26
bcf1767c4a, whaaaat what about your house? You`ve been working so hard on it!,hard,negative,morning,46-60,Qatar,2881053,11610.0,248
821ab8d5e4,"Played D&D on the bank holiday - was nice, got many XP  And killed a blob. Actually, two, though the 2nd had tentacles.","was nice,",positive,noon,60-70,Gabon,2225734,257670.0,9
aa5f1492cc,my sister just ripped my heart outta myy fukkn chest.  im super hurt right now. she`s all i ever needed in this life.,im super hurt right now.,negative,morning,46-60,Sweden,10099265,410340.0,25
33cb8c2f5f, wow is a good idea... but the b-day was yesterday and I already took him a present! Thank you anyway!!!,good,positive,noon,21-30,Romania,19237691,230170.0,84
58eb4caec4, you didn`t come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that`s boring,we spent lots of money for nothing. that`s boring,negative,noon,21-30,Chad,16425864,1259200.0,13
44a3a1b83b, I`m going to kill the person who should have went down to Manchester for me.  (only kidding; don`t want the police on my door),kill,negative,morning,0-20,Sri Lanka,21413249,62710.0,341
bd85c138d5,"Yaaaaaaay, bday!","Yaaaaaaay,",positive,morning,0-20,Guinea,13132795,246000.0,53
731ed2cf42,Missed getting my 'Twilight' jacket @ modcloth! Man I wish I didn`t have long monkey arms and could of gotten the L instead!!,Missed getting my 'Twilight' jacket,negative,night,31-45,Canada,37742154,9093510.0,4
b28d4dc555, it was jokes!!!  me love the mag..really!,e love,positive,night,31-45,Belize,397628,22810.0,17
3286f70986,  have funnn!,have funnn!,positive,noon,60-70,Poland,37846611,306000.0,124
151c10cc39,"JONAS BROTHERS - Live to party.                It`s rocking so hard     I love the song,",JONAS BROTHERS - Live to party.                It`s rocking so hard,positive,noon,60-70,Cameroon,26545863,472710.0,56
733e189924, such a great idea!,great,positive,night,31-45,Spain,46754778,498800.0,94
32cd6a57a0,Happy Mother`s Day to all the American mamas!,Happy Mother`s Day,positive,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
6a9d0c69d1, Awesome fortune cookie!  I think you really WILL go to exotic places.  Hope all is well!!!,Awesome,positive,noon,21-30,Israel,8655535,21640.0,400
4a4b476950,"friday here at last, not much fun when your skint though",not much fun,negative,night,31-45,South Africa,59308690,1213090.0,49
17053f153c,Going home. Hope one of you out there saw the play.,Hope,positive,noon,60-70,Sudan,43849260,1765048.0,25
839c17b593,_22 ok so I`m having a complete insomniac moment. It`s 6am(almost) and I`m STILL awake. I hate when I can`t stop thinking!  mornin!,I hate when I can`t stop thinking!,positive,noon,60-70,Estonia,1326535,42390.0,31
1ebeec2fbf,  *waves to make it all OK again*,*waves to make it all OK again*,positive,noon,21-30,Germany,83783942,348560.0,240
b5c4912b8b,Greenville Drive games just aren`t the same without the 'Baseball Guy' clown.,Greenville Drive games just aren`t the same without the 'Baseball Guy' clown.,negative,night,70-100,Sierra Leone,7976983,72180.0,111
a3406231ff,"sooo tired, I wish I had time for a nap before work","sooo tired,",negative,night,31-45,Bolivia,11673021,1083300.0,11
13bcae7c6a, yooo myyyyye bust how I`m sick tooo... Just shoot me.  Long night tonight.,sick,negative,noon,21-30,Kyrgyzstan,6524195,191800.0,34
5dbe01a708,hates these khaki pants! project to do todayy,hates th,negative,night,31-45,Sierra Leone,7976983,72180.0,111
f39910751f, i wish i was there too,i wish i was there too,positive,night,31-45,Maldives,540544,300.0,1802
598c09a87d,"Not smoking sucks sucks **** SUCKS, I want a cig","SUCKS,",negative,morning,46-60,Liberia,5057681,96320.0,53
dcd3550bdc,Getting one of the lil GEM`s ears REpierced after work today- definitely dreading it,dreading,negative,morning,0-20,Ireland,4937786,68890.0,72
8ae732e1c0,all dressed up and no where to go...,no where to go...,negative,night,70-100,Kiribati,119449,810.0,147
f03ce00d60, whooop! you got me on twitter!!  dang our line of communication keeps growing!,s growing,positive,morning,0-20,Ukraine,43733762,579320.0,75
3a9280227d,Neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better,HAPPY,positive,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40
5530ce872f, oh no!  i`m sorry. at least you`ll still be able to buy regular tickets and not worry about limits?,oh no!  i`m sorry,negative,noon,21-30,Estonia,1326535,42390.0,31
